ville;année;sexe;categorie;deces_categorie;deces_ville;pourcentage_ville
-1;18;F;4;8320;256753;0,0324047
-1;18;F;5;7458;256753;0,0290474
-1;18;F;6;124754;256753;0,485891
-1;18;F;7;7306;256753;0,0284554
-1;18;F;8;1362;256753;0,00530471
-1;18;F;9;2024;256753;0,00788306
-1;18;F;10;11643;256753;0,0453471
-1;18;F;11;17314;256753;0,0674345
-1;18;M;0;3506;271425;0,0129170
-1;18;M;1;1019;271425;0,00375426
-1;18;M;2;88490;271425;0,326020
-1;18;M;3;6626;271425;0,0244119
-1;18;M;4;5335;271425;0,0196555
-1;18;M;5;6207;271425;0,0228682
-1;18;M;6;113590;271425;0,418495
-1;18;M;7;5165;271425;0,0190292
-1;18;M;8;1607;271425;0,00592060
-1;18;M;9;5679;271425;0,0209229
-1;18;M;10;11911;271425;0,0438832
-1;18;M;11;16168;271425;0,0595671
-1;19;T;0;6950;531852;0,0130675
-1;19;T;1;992;531852;0,00186518
-1;19;T;2;147247;531852;0,276857
-1;19;T;3;18993;531852;0,0357111
-1;19;T;4;14554;531852;0,0273648
-1;19;T;5;15510;531852;0,0291622
-1;19;T;6;235010;531852;0,441871
-1;19;T;7;12672;531852;0,0238262
-1;19;T;8;2752;531852;0,00517437
-1;19;T;9;8231;531852;0,0154761
-1;19;T;10;24472;531852;0,0460128
-1;19;T;11;31943;531852;0,0600599
-1;19;F;0;3692;259010;0,0142543
-1;19;F;1;210;259010;0,000810780
-1;19;F;2;58189;259010;0,224659
-1;19;F;3;11327;259010;0,0437319
-1;19;F;4;8750;259010;0,0337825
-1;19;F;5;8655;259010;0,0334157
-1;19;F;6;122883;259010;0,474433
-1;19;F;7;7488;259010;0,0289101
-1;19;F;8;1328;259010;0,00512722
-1;19;F;9;2300;259010;0,00887997
-1;19;F;10;12357;259010;0,0477086
-1;19;F;11;16451;259010;0,0635149
-1;19;M;0;3258;272842;0,0119410
-1;19;M;1;782;272842;0,00286613
-1;19;M;2;89058;272842;0,326409
-1;19;M;3;7666;272842;0,0280968
-1;19;M;4;5804;272842;0,0212724
-1;19;M;5;6855;272842;0,0251244
-1;19;M;6;112127;272842;0,410959
-1;19;M;7;5184;272842;0,0190000
-1;19;M;8;1424;272842;0,00521914
-1;19;M;9;5931;272842;0,0217379
-1;19;M;10;12115;272842;0,0444030
-1;19;M;11;15492;272842;0,0567801
-1;20;T;0;6825;535385;0,0127478
-1;20;T;1;963;535385;0,00179871
-1;20;T;2;148199;535385;0,276808
-1;20;T;3;20126;535385;0,0375916
-1;20;T;4;15875;535385;0,0296516
-1;20;T;5;16841;535385;0,0314559
-1;20;T;6;233460;535385;0,436060
-1;20;T;7;13213;535385;0,0246794
-1;20;T;8;2881;535385;0,00538117
-1;20;T;9;7957;535385;0,0148622
-1;20;T;10;24762;535385;0,0462508
-1;20;T;11;33870;535385;0,0632629
-1;20;F;0;3618;261955;0,0138115
-1;20;F;1;208;261955;0,000794030
-1;20;F;2;59265;261955;0,226241
-1;20;F;3;11793;261955;0,0450192
-1;20;F;4;9641;261955;0,0368040
-1;20;F;5;9612;261955;0,0366933
-1;20;F;6;121905;261955;0,465366
-1;20;F;7;7702;261955;0,0294020
-1;20;F;8;1346;261955;0,00513829
-1;20;F;9;2143;261955;0,00818079
-1;20;F;10;12621;261955;0,0481800
-1;20;F;11;17755;261955;0,0677788
-1;20;M;0;3207;273430;0,0117288
-1;20;M;1;755;273430;0,00276122
-1;20;M;2;88934;273430;0,325253
-1;20;M;3;8333;273430;0,0304758
-1;20;M;4;6234;273430;0,0227993
-1;20;M;5;7229;273430;0,0264382
-1;20;M;6;111555;273430;0,407984
-1;20;M;7;5511;273430;0,0201551
-1;20;M;8;1535;273430;0,00561387
-1;20;M;9;5814;273430;0,0212632
-1;20;M;10;12141;273430;0,0444026
-1;20;M;11;16115;273430;0,0589365
-1;21;T;0;9539;528763;0,0180402
-1;21;T;1;998;528763;0,00188742
-1;21;T;2;149403;528763;0,282552
-1;21;T;3;21217;528763;0,0401257
-1;21;T;4;17305;528763;0,0327273
-1;21;T;5;20047;528763;0,0379130
-1;21;T;6;220594;528763;0,417189
-1;21;T;7;13299;528763;0,0251512
-1;21;T;8;3125;528763;0,00591002
-1;21;T;9;7346;528763;0,0138928
-1;21;T;10;22269;528763;0,0421153
-1;21;T;11;31068;528763;0,0587560
-1;21;F;0;4942;258051;0,0191513
-1;21;F;1;207;258051;0,000802167
-1;21;F;2;59779;258051;0,231656
-1;21;F;3;12390;258051;0,0480138
-1;21;F;4;10309;258051;0,0399495
-1;21;F;5;11306;258051;0,0438130
-1;21;F;6;114987;258051;0,445598
-1;21;F;7;7827;258051;0,0303312
-1;21;F;8;1391;258051;0,00539041
-1;21;F;9;1880;258051;0,00728538
-1;21;F;10;11596;258051;0,0449369
-1;21;F;11;15685;258051;0,0607826
-1;21;M;0;4597;270712;0,0169811
-1;21;M;1;791;270712;0,00292192
-1;21;M;2;89624;270712;0,331068
-1;21;M;3;8827;270712;0,0326066
-1;21;M;4;6996;270712;0,0258430
-1;21;M;5;8741;270712;0,0322889
-1;21;M;6;105607;270712;0,390108
-1;21;M;7;5472;270712;0,0202134
-1;21;M;8;1734;270712;0,00640533
-1;21;M;9;5466;270712;0,0201912
-1;21;M;10;10673;270712;0,0394257
-1;21;M;11;15383;270712;0,0568242
-1;22;T;0;9072;529095;0,0171463
-1;22;T;1;999;529095;0,00188813
-1;22;T;2;150577;529095;0,284594
-1;22;T;3;21563;529095;0,0407545
-1;22;T;4;17674;529095;0,0334042
-1;22;T;5;21332;529095;0,0403179
-1;22;T;6;215609;529095;0,407505
-1;22;T;7;13530;529095;0,0255720
-1;22;T;8;3240;529095;0,00612366
-1;22;T;9;7484;529095;0,0141449
-1;22;T;10;22307;529095;0,0421607
-1;22;T;11;31843;529095;0,0601839
-1;22;F;0;4781;258089;0,0185246
-1;22;F;1;209;258089;0,000809798
-1;22;F;2;60376;258089;0,233935
-1;22;F;3;12531;258089;0,0485530
-1;22;F;4;10434;258089;0,0404279
-1;22;F;5;12039;258089;0,0466467
-1;22;F;6;112215;258089;0,434792
-1;22;F;7;7955;258089;0,0308227
-1;22;F;8;1477;258089;0,00572283
-1;22;F;9;2012;258089;0,00779576
-1;22;F;10;11628;258089;0,0450542
-1;22;F;11;16220;258089;0,0628465
-1;22;M;0;4291;271006;0,0158336
-1;22;M;1;790;271006;0,00291506
-1;22;M;2;90201;271006;0,332838
-1;22;M;3;9032;271006;0,0333277
-1;22;M;4;7240;271006;0,0267153
-1;22;M;5;9293;271006;0,0342908
-1;22;M;6;103394;271006;0,381519
-1;22;M;7;5575;271006;0,0205715
-1;22;M;8;1763;271006;0,00650539
-1;22;M;9;5472;271006;0,0201914
-1;22;M;10;10679;271006;0,0394050
-1;22;M;11;15623;271006;0,0576482
-1;23;T;0;9285;533107;0,0174168
-1;23;T;1;984;533107;0,00184578
-1;23;T;2;152318;533107;0,285718
-1;23;T;3;21864;533107;0,0410124
-1;23;T;4;17881;533107;0,0335411
-1;23;T;5;22586;533107;0,0423667
-1;23;T;6;215028;533107;0,403349
-1;23;T;7;14053;533107;0,0263606
-1;23;T;8;2984;533107;0,00559738
-1;23;T;9;7128;533107;0,0133707
-1;23;T;10;22270;533107;0,0417740
-1;23;T;11;33358;533107;0,0625728
-1;23;F;0;4807;261444;0,0183863
-1;23;F;1;219;261444;0,000837655
-1;23;F;2;61563;261444;0,235473
-1;23;F;3;12826;261444;0,0490583
-1;23;F;4;10643;261444;0,0407085
-1;23;F;5;13050;261444;0,0499151
-1;23;F;6;112061;261444;0,428623
-1;23;F;7;8259;261444;0,0315899
-1;23;F;8;1374;261444;0,00525543
-1;23;F;9;1846;261444;0,00706079
-1;23;F;10;11603;261444;0,0443804
-1;23;F;11;17224;261444;0,0658803
-1;23;M;0;4478;271663;0,0164837
-1;23;M;1;765;271663;0,00281599
-1;23;M;2;90755;271663;0,334072
-1;23;M;3;9038;271663;0,0332692
-1;23;M;4;7238;271663;0,0266433
-1;23;M;5;9536;271663;0,0351023
-1;23;M;6;102967;271663;0,379025
-1;23;M;7;5794;271663;0,0213279
-1;23;M;8;1610;271663;0,00592646
-1;23;M;9;5282;271663;0,0194432
-1;23;M;10;10667;271663;0,0392656
-1;23;M;11;16134;271663;0,0593898
-1;24;T;0;10065;550343;0,0182886
-1;24;T;1;943;550343;0,00171348
-1;24;T;2;153082;550343;0,278157
-1;24;T;3;25008;550343;0,0454408
-1;24;T;4;19026;550343;0,0345712
-1;24;T;5;25506;550343;0,0463456
-1;24;T;6;219588;550343;0,399002
-1;24;T;7;14446;550343;0,0262491
-1;24;T;8;3006;550343;0,00546205
-1;24;T;9;5892;550343;0,0107061
-1;24;T;10;24133;550343;0,0438508
-1;24;T;11;36027;550343;0,0654628
-1;24;F;0;5395;272637;0,0197882
-1;24;F;1;220;272637;0,000806934
-1;24;F;2;62019;272637;0,227478
-1;24;F;3;14984;272637;0,0549595
-1;24;F;4;11389;272637;0,0417735
-1;24;F;5;14895;272637;0,0546331
-1;24;F;6;114710;272637;0,420743
-1;24;F;7;8564;272637;0,0314117
-1;24;F;8;1374;272637;0,00503967
-1;24;F;9;1455;272637;0,00533677
-1;24;F;10;12750;272637;0,0467655
-1;24;F;11;18726;272637;0,0686847
-1;24;M;0;4670;277706;0,0168163
-1;24;M;1;723;277706;0,00260347
-1;24;M;2;91063;277706;0,327912
-1;24;M;3;10024;277706;0,0360957
-1;24;M;4;7637;277706;0,0275003
-1;24;M;5;10611;277706;0,0382095
-1;24;M;6;104878;277706;0,377658
-1;24;M;7;5882;277706;0,0211807
-1;24;M;8;1632;277706;0,00587672
-1;24;M;9;4437;277706;0,0159773
-1;24;M;10;11383;277706;0,0409894
-1;24;M;11;17301;277706;0,0622997
-1;25;T;0;8573;507506;0,0168924
-1;25;T;1;910;507506;0,00179308
-1;25;T;2;152310;507506;0,300115
-1;25;T;3;20903;507506;0,0411877
-1;25;T;4;16014;507506;0,0315543
-1;25;T;5;23367;507506;0,0460428
-1;25;T;6;199816;507506;0,393721
-1;25;T;7;13145;507506;0,0259012
-1;25;T;8;2946;507506;0,00580486
-1;25;T;9;5222;507506;0,0102895
-1;25;T;10;20642;507506;0,0406734
-1;25;T;11;31944;507506;0,0629431
-1;25;F;0;4439;245666;0,0180692
-1;25;F;1;219;245666;0,000891454
-1;25;F;2;61842;245666;0,251732
-1;25;F;3;11824;245666;0,0481304
-1;25;F;4;9287;245666;0,0378034
-1;25;F;5;13618;245666;0,0554330
-1;25;F;6;102704;245666;0,418064
-1;25;F;7;7526;245666;0,0306351
-1;25;F;8;1360;245666;0,00553597
-1;25;F;9;1317;245666;0,00536094
-1;25;F;10;10427;245666;0,0424438
-1;25;F;11;15970;245666;0,0650070
-1;25;M;0;4134;261840;0,0157883
-1;25;M;1;691;261840;0,00263902
-1;25;M;2;90468;261840;0,345509
-1;25;M;3;9079;261840;0,0346738
-1;25;M;4;6727;261840;0,0256913
-1;25;M;5;9749;261840;0,0372327
-1;25;M;6;97112;261840;0,370883
-1;25;M;7;5619;261840;0,0214597
-1;25;M;8;1586;261840;0,00605713
-1;25;M;9;3905;261840;0,0149137
-1;25;M;10;10215;261840;0,0390124
-1;25;M;11;15974;261840;0,0610067
-1;26;T;0;9036;525663;0,0171897
-1;26;T;1;817;525663;0,00155423
-1;26;T;2;155014;525663;0,294892
-1;26;T;3;21365;525663;0,0406439
-1;26;T;4;17052;525663;0,0324390
-1;26;T;5;26332;525663;0,0500929
-1;26;T;6;207383;525663;0,394517
-1;26;T;7;13685;525663;0,0260338
-1;26;T;8;2830;525663;0,00538368
-1;26;T;9;5224;525663;0,00993793
-1;26;T;10;21136;525663;0,0402083
-1;26;T;11;32932;525663;0,0626485
-1;26;F;0;4694;256292;0,0183150
-1;26;F;1;199;256292;0,000776458
-1;26;F;2;63130;256292;0,246321
-1;26;F;3;12149;256292;0,0474030
-1;26;F;4;9862;256292;0,0384795
-1;26;F;5;15386;256292;0,0600331
-1;26;F;6;107324;256292;0,418757
-1;26;F;7;7861;256292;0,0306720
-1;26;F;8;1289;256292;0,00502942
-1;26;F;9;1332;256292;0,00519720
-1;26;F;10;10695;256292;0,0417297
-1;26;F;11;16535;256292;0,0645163
-1;26;M;0;4342;269371;0,0161190
-1;26;M;1;618;269371;0,00229423
-1;26;M;2;91884;269371;0,341106
-1;26;M;3;9216;269371;0,0342130
-1;26;M;4;7190;269371;0,0266918
-1;26;M;5;10946;269371;0,0406354
-1;26;M;6;100059;269371;0,371454
-1;26;M;7;5824;269371;0,0216207
-1;26;M;8;1541;269371;0,00572073
-1;26;M;9;3892;269371;0,0144485
-1;26;M;10;10441;269371;0,0387607
-1;26;M;11;16397;269371;0,0608714
-1;27;T;0;8959;514184;0,0174237
-1;27;T;1;790;514184;0,00153641
-1;27;T;2;155057;514184;0,301559
-1;27;T;3;20888;514184;0,0406236
-1;27;T;4;16542;514184;0,0321714
-1;27;T;5;27156;514184;0,0528138
-1;27;T;6;198483;514184;0,386016
-1;27;T;7;13612;514184;0,0264730
-1;27;T;8;2902;514184;0,00564389
-1;27;T;9;4666;514184;0,00907457
-1;27;T;10;20930;514184;0,0407053
-1;27;T;11;31990;514184;0,0622151
-1;27;F;0;4545;249904;0,0181870
-1;27;F;1;182;249904;0,000728280
-1;27;F;2;63506;249904;0,254122
-1;27;F;3;11909;249904;0,0476543
-1;27;F;4;9540;249904;0,0381747
-1;27;F;5;16015;249904;0,0640846
-1;27;F;6;102060;249904;0,408397
-1;27;F;7;7779;249904;0,0311280
-1;27;F;8;1311;249904;0,00524601
-1;27;F;9;1135;249904;0,00454174
-1;27;F;10;10386;249904;0,0415600
-1;27;F;11;16073;249904;0,0643167
-1;27;M;0;4414;264280;0,0167020
-1;27;M;1;608;264280;0,00230059
-1;27;M;2;91551;264280;0,346417
-1;27;M;3;8979;264280;0,0339753
-1;27;M;4;7002;264280;0,0264946
-1;27;M;5;11141;264280;0,0421560
-1;27;M;6;96423;264280;0,364852
-1;27;M;7;5833;264280;0,0220713
-1;27;M;8;1591;264280;0,00602013
-1;27;M;9;3531;264280;0,0133608
-1;27;M;10;10544;264280;0,0398971
-1;27;M;11;15917;264280;0,0602278
-1;28;T;0;9112;518620;0,0175697
-1;28;T;1;718;518620;0,00138444
-1;28;T;2;155668;518620;0,300158
-1;28;T;3;20800;518620;0,0401064
-1;28;T;4;16811;518620;0,0324149
-1;28;T;5;28408;518620;0,0547761
-1;28;T;6;199596;518620;0,384860
-1;28;T;7;13568;518620;0,0261617
-1;28;T;8;2916;518620;0,00562261
-1;28;T;9;4488;518620;0,00865373
-1;28;T;10;21341;518620;0,0411496
-1;28;T;11;32672;518620;0,0629980
-1;28;F;0;4594;252053;0,0182263
-1;28;F;1;174;252053;0,000690331
-1;28;F;2;63506;252053;0,251955
-1;28;F;3;11729;252053;0,0465339
-1;28;F;4;9605;252053;0,0381071
-1;28;F;5;17059;252053;0,0676802
-1;28;F;6;102529;252053;0,406776
-1;28;F;7;7893;252053;0,0313148
-1;28;F;8;1289;252053;0,00511400
-1;28;F;9;1078;252053;0,00427688
-1;28;F;10;10554;252053;0,0418721
-1;28;F;11;16418;252053;0,0651371
-1;28;M;0;4518;266567;0,0169488
-1;28;M;1;544;266567;0,00204076
-1;28;M;2;92162;266567;0,345737
-1;28;M;3;9071;266567;0,0340290
-1;28;M;4;7206;266567;0,0270326
-1;28;M;5;11349;266567;0,0425747
-1;28;M;6;97067;266567;0,364137
-1;28;M;7;5675;266567;0,0212892
-1;28;M;8;1627;266567;0,00610353
-1;28;M;9;3410;266567;0,0127923
-1;28;M;10;10787;266567;0,0404664
-1;28;M;11;16254;266567;0,0609753
-1;29;T;0;9963;530642;0,0187754
-1;29;T;1;637;530642;0,00120043
-1;29;T;2;157816;530642;0,297406
-1;29;T;3;21598;530642;0,0407016
-1;29;T;4;17379;530642;0,0327509
-1;29;T;5;30547;530642;0,0575661
-1;29;T;6;202234;530642;0,381112
-1;29;T;7;14284;530642;0,0269183
-1;29;T;8;2850;530642;0,00537085
-1;29;T;9;4237;530642;0,00798467
-1;29;T;10;21708;530642;0,0409089
-1;29;T;11;33921;530642;0,0639245
-1;29;F;0;5189;260183;0,0199437
-1;29;F;1;160;260183;0,000614952
-1;29;F;2;65646;260183;0,252307
-1;29;F;3;12092;260183;0,0464750
-1;29;F;4;9885;260183;0,0379925
-1;29;F;5;18465;260183;0,0709693
-1;29;F;6;104488;260183;0,401594
-1;29;F;7;8027;260183;0,0308514
-1;29;F;8;1362;260183;0,00523478
-1;29;F;9;993;260183;0,00381654
-1;29;F;10;10690;260183;0,0410865
-1;29;F;11;16948;260183;0,0651388
-1;29;M;0;4774;270459;0,0176515
-1;29;M;1;477;270459;0,00176367
-1;29;M;2;92170;270459;0,340791
-1;29;M;3;9506;270459;0,0351477
-1;29;M;4;7494;270459;0,0277085
-1;29;M;5;12082;270459;0,0446722
-1;29;M;6;97746;270459;0,361408
-1;29;M;7;6257;270459;0,0231347
-1;29;M;8;1488;270459;0,00550176
-1;29;M;9;3244;270459;0,0119944
-1;29;M;10;11018;270459;0,0407382
-1;29;M;11;16973;270459;0,0627563
-1;30;T;0;10302;535366;0,0192429
-1;30;T;1;497;535366;0,000928337
-1;30;T;2;159444;535366;0,297822
-1;30;T;3;21724;535366;0,0405778
-1;30;T;4;17541;535366;0,0327645
-1;30;T;5;31392;535366;0,0586365
-1;30;T;6;201635;535366;0,376630
-1;30;T;7;14573;535366;0,0272206
-1;30;T;8;2853;535366;0,00532906
-1;30;T;9;4306;535366;0,00804310
-1;30;T;10;22126;535366;0,0413287
-1;30;T;11;34208;535366;0,0638965
-1;30;F;0;5415;263113;0,0205805
-1;30;F;1;116;263113;0,000440875
-1;30;F;2;66310;263113;0,252021
-1;30;F;3;12363;263113;0,0469874
-1;30;F;4;10059;263113;0,0382307
-1;30;F;5;19060;263113;0,0724404
-1;30;F;6;104605;263113;0,397567
-1;30;F;7;8064;263113;0,0306484
-1;30;F;8;1343;263113;0,00510427
-1;30;F;9;1044;263113;0,00396788
-1;30;F;10;10793;263113;0,0410204
-1;30;F;11;17010;263113;0,0646490
-1;30;M;0;4887;272253;0,0179502
-1;30;M;1;381;272253;0,00139943
-1;30;M;2;93134;272253;0,342086
-1;30;M;3;9361;272253;0,0343835
-1;30;M;4;7482;272253;0,0274818
-1;30;M;5;12332;272253;0,0452961
-1;30;M;6;97030;272253;0,356396
-1;30;M;7;6509;272253;0,0239079
-1;30;M;8;1510;272253;0,00554631
-1;30;M;9;3262;272253;0,0119815
-1;30;M;10;11333;272253;0,0416267
-1;30;M;11;17198;272253;0,0631692
-1;31;T;0;10266;539083;0,0190434
-1;31;T;1;452;539083;0,000838461
-1;31;T;2;158848;539083;0,294663
-1;31;T;3;21517;539083;0,0399141
-1;31;T;4;17929;539083;0,0332583
-1;31;T;5;32210;539083;0,0597496
-1;31;T;6;197761;539083;0,366847
-1;31;T;7;14848;539083;0,0275431
-1;31;T;8;2800;539083;0,00519401
-1;31;T;9;3926;539083;0,00728274
-1;31;T;10;22756;539083;0,0422124
-1;31;T;11;34078;539083;0,0632148
-1;31;F;0;5308;264483;0,0200693
-1;31;F;1;122;264483;0,000461277
-1;31;F;2;66366;264483;0,250927
-1;31;F;3;12271;264483;0,0463962
-1;31;F;4;10088;264483;0,0381423
-1;31;F;5;19575;264483;0,0740123
-1;31;F;6;101801;264483;0,384906
-1;31;F;7;8309;264483;0,0314160
-1;31;F;8;1305;264483;0,00493415
-1;31;F;9;917;264483;0,00346714
-1;31;F;10;11228;264483;0,0424526
-1;31;F;11;17016;264483;0,0643368
-1;31;M;0;4958;274600;0,0180554
-1;31;M;1;330;274600;0,00120175
-1;31;M;2;92482;274600;0,336788
-1;31;M;3;9246;274600;0,0336708
-1;31;M;4;7841;274600;0,0285543
-1;31;M;5;12635;274600;0,0460124
-1;31;M;6;95960;274600;0,349454
-1;31;M;7;6539;274600;0,0238128
-1;31;M;8;1495;274600;0,00544428
-1;31;M;9;3009;274600;0,0109578
-1;31;M;10;11528;274600;0,0419811
-1;31;M;11;17062;274600;0,0621340
-1;32;T;0;10994;534571;0,0205660
-1;32;T;1;381;534571;0,000712721
-1;32;T;2;158893;534571;0,297235
-1;32;T;3;20651;534571;0,0386310
-1;32;T;4;19170;534571;0,0358605
-1;32;T;5;33183;534571;0,0620741
-1;32;T;6;194581;534571;0,363995
-1;32;T;7;12914;534571;0,0241577
-1;32;T;8;2676;534571;0,00500588
-1;32;T;9;3743;534571;0,00700188
-1;32;T;10;22435;534571;0,0419682
-1;32;T;11;34036;534571;0,0636697
-1;32;F;0;5713;262391;0,0217729
-1;32;F;1;98;262391;0,000373488
-1;32;F;2;66829;262391;0,254692
-1;32;F;3;11339;262391;0,0432141
-1;32;F;4;11178;262391;0,0426005
-1;32;F;5;20191;262391;0,0769500
-1;32;F;6;100234;262391;0,382002
-1;32;F;7;7212;262391;0,0274857
-1;32;F;8;1258;262391;0,00479437
-1;32;F;9;877;262391;0,00334234
-1;32;F;10;11083;262391;0,0422385
-1;32;F;11;16854;262391;0,0642324
-1;32;M;0;5281;272180;0,0194026
-1;32;M;1;283;272180;0,00103975
-1;32;M;2;92064;272180;0,338247
-1;32;M;3;9312;272180;0,0342127
-1;32;M;4;7992;272180;0,0293629
-1;32;M;5;12992;272180;0,0477331
-1;32;M;6;94347;272180;0,346635
-1;32;M;7;5702;272180;0,0209494
-1;32;M;8;1418;272180;0,00520979
-1;32;M;9;2866;272180;0,0105298
-1;32;M;10;11352;272180;0,0417077
-1;32;M;11;17182;272180;0,0631273
-1;33;T;0;11139;558240;0,0199538
-1;33;T;1;407;558240;0,000729077
-1;33;T;2;160749;558240;0,287957
-1;33;T;3;21563;558240;0,0386268
-1;33;T;4;21627;558240;0,0387414
-1;33;T;5;35834;558240;0,0641910
-1;33;T;6;202069;558240;0,361975
-1;33;T;7;13856;558240;0,0248209
-1;33;T;8;2838;558240;0,00508383
-1;33;T;9;3434;558240;0,00615148
-1;33;T;10;23332;558240;0,0417956
-1;33;T;11;35764;558240;0,0640656
-1;33;F;0;5901;277538;0,0212620
-1;33;F;1;105;277538;0,000378327
-1;33;F;2;68116;277538;0,245429
-1;33;F;3;11966;277538;0,0431148
-1;33;F;4;12750;277538;0,0459397
-1;33;F;5;22093;277538;0,0796035
-1;33;F;6;105187;277538;0,379000
-1;33;F;7;7712;277538;0,0277872
-1;33;F;8;1304;277538;0,00469846
-1;33;F;9;853;277538;0,00307345
-1;33;F;10;11443;277538;0,0412304
-1;33;F;11;18196;277538;0,0655622
-1;33;M;0;5238;280702;0,0186604
-1;33;M;1;302;280702;0,00107587
-1;33;M;2;92633;280702;0,330005
-1;33;M;3;9597;280702;0,0341893
-1;33;M;4;8877;280702;0,0316243
-1;33;M;5;13741;280702;0,0489523
-1;33;M;6;96882;280702;0,345142
-1;33;M;7;6144;280702;0,0218880
-1;33;M;8;1534;280702;0,00546487
-1;33;M;9;2581;280702;0,00919480
-1;33;M;10;11889;280702;0,0423545
-1;33;M;11;17568;280702;0,0625859
-1;34;T;0;10311;556218;0,0185377
-1;34;T;1;457;556218;0,000821620
-1;34;T;2;160953;556218;0,289370
-1;34;T;3;21611;556218;0,0388535
-1;34;T;4;22276;556218;0,0400490
-1;34;T;5;35169;556218;0,0632288
-1;34;T;6;199282;556218;0,358280
-1;34;T;7;14113;556218;0,0253731
-1;34;T;8;2991;556218;0,00537739
-1;34;T;9;3030;556218;0,00544750
-1;34;T;10;23057;556218;0,0414532
-1;34;T;11;35153;556218;0,0632000
-1;34;F;0;5491;276147;0,0198843
-1;34;F;1;133;276147;0,000481628
-1;34;F;2;68161;276147;0,246829
-1;34;F;3;12053;276147;0,0436470
-1;34;F;4;13207;276147;0,0478260
-1;34;F;5;21614;276147;0,0782699
-1;34;F;6;103431;276147;0,374551
-1;34;F;7;7758;276147;0,0280937
-1;34;F;8;1393;276147;0,00504441
-1;34;F;9;704;276147;0,00254937
-1;34;F;10;11432;276147;0,0413982
-1;34;F;11;17654;276147;0,0639297
-1;34;M;0;4820;280071;0,0172099
-1;34;M;1;324;280071;0,00115685
-1;34;M;2;92792;280071;0,331316
-1;34;M;3;9558;280071;0,0341271
-1;34;M;4;9069;280071;0,0323811
-1;34;M;5;13555;280071;0,0483984
-1;34;M;6;95851;280071;0,342238
-1;34;M;7;6355;280071;0,0226907
-1;34;M;8;1598;280071;0,00570570
-1;34;M;9;2326;280071;0,00830504
-1;34;M;10;11625;280071;0,0415073
-1;34;M;11;17499;280071;0,0624806
-1;35;T;0;9857;544740;0,0180949
-1;35;T;1;359;544740;0,000659030
-1;35;T;2;163206;544740;0,299603
-1;35;T;3;20666;544740;0,0379374
-1;35;T;4;22102;544740;0,0405735
-1;35;T;5;34137;544740;0,0626666
-1;35;T;6;193285;544740;0,354821
-1;35;T;7;14068;544740;0,0258252
-1;35;T;8;2865;544740;0,00525939
-1;35;T;9;3055;544740;0,00560818
-1;35;T;10;22904;544740;0,0420457
-1;35;T;11;34532;544740;0,0633917
-1;35;F;0;5203;270478;0,0192363
-1;35;F;1;88;270478;0,000325350
-1;35;F;2;69567;270478;0,257200
-1;35;F;3;11380;270478;0,0420737
-1;35;F;4;13222;270478;0,0488838
-1;35;F;5;20961;270478;0,0774961
-1;35;F;6;100278;270478;0,370744
-1;35;F;7;7834;270478;0,0289635
-1;35;F;8;1358;270478;0,00502074
-1;35;F;9;758;270478;0,00280245
-1;35;F;10;11125;270478;0,0411309
-1;35;F;11;17658;270478;0,0652844
-1;35;M;0;4654;274262;0,0169692
-1;35;M;1;271;274262;0,000988106
-1;35;M;2;93639;274262;0,341422
-1;35;M;3;9286;274262;0,0338581
-1;35;M;4;8880;274262;0,0323778
-1;35;M;5;13176;274262;0,0480417
-1;35;M;6;93007;274262;0,339117
-1;35;M;7;6234;274262;0,0227301
-1;35;M;8;1507;274262;0,00549475
-1;35;M;9;2297;274262;0,00837520
-1;35;M;10;11779;274262;0,0429480
-1;35;M;11;16874;274262;0,0615251
