ville;année;sexe;categorie;deces_categorie;deces_ville;pourcentage_ville
0;0;T;0;359;23905;0,0150178
0;0;T;1;0;23905;0,00000
0;0;T;2;6461;23905;0,270278
0;0;T;3;613;23905;0,0256432
0;0;T;4;235;23905;0,00983058
0;0;T;5;543;23905;0,0227149
0;0;T;6;10868;23905;0,454633
0;0;T;7;594;23905;0,0248484
0;0;T;8;151;23905;0,00631667
0;0;T;9;260;23905;0,0108764
0;0;T;10;1089;23905;0,0455553
0;0;T;11;972;23905;0,0406609
0;0;F;0;179;12303;0,0145493
0;0;F;1;0;12303;0,00000
0;0;F;2;2990;12303;0,243030
0;0;F;3;369;12303;0,0299927
0;0;F;4;141;12303;0,0114606
0;0;F;5;301;12303;0,0244656
0;0;F;6;5891;12303;0,478826
0;0;F;7;318;12303;0,0258474
0;0;F;8;71;12303;0,00577095
0;0;F;9;98;12303;0,00796554
0;0;F;10;628;12303;0,0510445
0;0;F;11;546;12303;0,0443794
0;0;M;0;180;11602;0,0155146
0;0;M;1;0;11602;0,00000
0;0;M;2;3471;11602;0,299173
0;0;M;3;244;11602;0,0210309
0;0;M;4;94;11602;0,00810205
0;0;M;5;242;11602;0,0208585
0;0;M;6;4977;11602;0,428978
0;0;M;7;276;11602;0,0237890
0;0;M;8;80;11602;0,00689536
0;0;M;9;162;11602;0,0139631
0;0;M;10;461;11602;0,0397345
0;0;M;11;426;11602;0,0367178
0;1;T;0;379;23908;0,0158524
0;1;T;1;0;23908;0,00000
0;1;T;2;6210;23908;0,259746
0;1;T;3;587;23908;0,0245525
0;1;T;4;280;23908;0,0117116
0;1;T;5;535;23908;0,0223774
0;1;T;6;11027;23908;0,461226
0;1;T;7;609;23908;0,0254726
0;1;T;8;175;23908;0,00731973
0;1;T;9;251;23908;0,0104986
0;1;T;10;1064;23908;0,0445039
0;1;T;11;1021;23908;0,0427054
0;1;F;0;193;12489;0,0154536
0;1;F;1;0;12489;0,00000
0;1;F;2;2897;12489;0,231964
0;1;F;3;364;12489;0,0291456
0;1;F;4;182;12489;0,0145728
0;1;F;5;292;12489;0,0233806
0;1;F;6;6109;12489;0,489150
0;1;F;7;330;12489;0,0264233
0;1;F;8;76;12489;0,00608536
0;1;F;9;90;12489;0,00720634
0;1;F;10;622;12489;0,0498038
0;1;F;11;614;12489;0,0491633
0;1;M;0;186;11419;0,0162886
0;1;M;1;0;11419;0,00000
0;1;M;2;3313;11419;0,290130
0;1;M;3;223;11419;0,0195289
0;1;M;4;98;11419;0,00858219
0;1;M;5;243;11419;0,0212803
0;1;M;6;4918;11419;0,430686
0;1;M;7;279;11419;0,0244330
0;1;M;8;99;11419;0,00866976
0;1;M;9;161;11419;0,0140993
0;1;M;10;442;11419;0,0387074
0;1;M;11;407;11419;0,0356424
0;2;T;0;375;23742;0,0157948
0;2;T;1;0;23742;0,00000
0;2;T;2;6328;23742;0,266532
0;2;T;3;626;23742;0,0263668
0;2;T;4;328;23742;0,0138152
0;2;T;5;511;23742;0,0215230
0;2;T;6;10733;23742;0,452068
0;2;T;7;563;23742;0,0237133
0;2;T;8;160;23742;0,00673911
0;2;T;9;250;23742;0,0105299
0;2;T;10;1107;23742;0,0466262
0;2;T;11;940;23742;0,0395923
0;2;F;0;194;12527;0,0154865
0;2;F;1;0;12527;0,00000
0;2;F;2;3013;12527;0,240520
0;2;F;3;364;12527;0,0290572
0;2;F;4;211;12527;0,0168436
0;2;F;5;285;12527;0,0227509
0;2;F;6;6011;12527;0,479844
0;2;F;7;333;12527;0,0265826
0;2;F;8;73;12527;0,00582741
0;2;F;9;106;12527;0,00846172
0;2;F;10;653;12527;0,0521274
0;2;F;11;531;12527;0,0423884
0;2;M;0;181;11215;0,0161391
0;2;M;1;0;11215;0,00000
0;2;M;2;3315;11215;0,295586
0;2;M;3;262;11215;0,0233616
0;2;M;4;117;11215;0,0104325
0;2;M;5;226;11215;0,0201516
0;2;M;6;4722;11215;0,421043
0;2;M;7;230;11215;0,0205082
0;2;M;8;87;11215;0,00775747
0;2;M;9;144;11215;0,0128399
0;2;M;10;454;11215;0,0404815
0;2;M;11;409;11215;0,0364690
0;3;T;0;373;23326;0,0159907
0;3;T;1;0;23326;0,00000
0;3;T;2;6187;23326;0,265241
0;3;T;3;566;23326;0,0242648
0;3;T;4;348;23326;0,0149190
0;3;T;5;500;23326;0,0214353
0;3;T;6;10332;23326;0,442939
0;3;T;7;575;23326;0,0246506
0;3;T;8;160;23326;0,00685930
0;3;T;9;221;23326;0,00947441
0;3;T;10;1033;23326;0,0442853
0;3;T;11;1060;23326;0,0454429
0;3;F;0;212;12394;0,0171051
0;3;F;1;0;12394;0,00000
0;3;F;2;2940;12394;0,237212
0;3;F;3;356;12394;0,0287236
0;3;F;4;237;12394;0,0191222
0;3;F;5;287;12394;0,0231564
0;3;F;6;5830;12394;0,470389
0;3;F;7;334;12394;0,0269485
0;3;F;8;72;12394;0,00580926
0;3;F;9;85;12394;0,00685816
0;3;F;10;595;12394;0,0480071
0;3;F;11;629;12394;0,0507504
0;3;M;0;161;10932;0,0147274
0;3;M;1;0;10932;0,00000
0;3;M;2;3247;10932;0,297018
0;3;M;3;210;10932;0,0192097
0;3;M;4;111;10932;0,0101537
0;3;M;5;213;10932;0,0194841
0;3;M;6;4502;10932;0,411819
0;3;M;7;241;10932;0,0220454
0;3;M;8;88;10932;0,00804976
0;3;M;9;136;10932;0,0124405
0;3;M;10;438;10932;0,0400659
0;3;M;11;431;10932;0,0394255
0;4;T;0;341;23662;0,0144113
0;4;T;1;0;23662;0,00000
0;4;T;2;6101;23662;0,257840
0;4;T;3;674;23662;0,0284845
0;4;T;4;371;23662;0,0156791
0;4;T;5;494;23662;0,0208774
0;4;T;6;10502;23662;0,443834
0;4;T;7;572;23662;0,0241738
0;4;T;8;151;23662;0,00638154
0;4;T;9;258;23662;0,0109036
0;4;T;10;1070;23662;0,0452202
0;4;T;11;1304;23662;0,0551095
0;4;F;0;171;12614;0,0135564
0;4;F;1;0;12614;0,00000
0;4;F;2;2856;12614;0,226415
0;4;F;3;396;12614;0,0313937
0;4;F;4;236;12614;0,0187094
0;4;F;5;263;12614;0,0208498
0;4;F;6;6006;12614;0,476138
0;4;F;7;360;12614;0,0285397
0;4;F;8;64;12614;0,00507373
0;4;F;9;105;12614;0,00832408
0;4;F;10;638;12614;0,0505787
0;4;F;11;803;12614;0,0636594
0;4;M;0;170;11048;0,0153874
0;4;M;1;0;11048;0,00000
0;4;M;2;3245;11048;0,293718
0;4;M;3;278;11048;0,0251629
0;4;M;4;135;11048;0,0122194
0;4;M;5;231;11048;0,0209088
0;4;M;6;4496;11048;0,406951
0;4;M;7;212;11048;0,0191890
0;4;M;8;87;11048;0,00787473
0;4;M;9;153;11048;0,0138487
0;4;M;10;432;11048;0,0391021
0;4;M;11;501;11048;0,0453476
0;5;T;0;361;22498;0,0160459
0;5;T;1;0;22498;0,00000
0;5;T;2;5924;22498;0,263312
0;5;T;3;672;22498;0,0298693
0;5;T;4;362;22498;0,0160903
0;5;T;5;440;22498;0,0195573
0;5;T;6;9878;22498;0,439061
0;5;T;7;552;22498;0,0245355
0;5;T;8;163;22498;0,00724509
0;5;T;9;220;22498;0,00977865
0;5;T;10;983;22498;0,0436928
0;5;T;11;1126;22498;0,0500489
0;5;F;0;177;11974;0,0147820
0;5;F;1;0;11974;0,00000
0;5;F;2;2866;11974;0,239352
0;5;F;3;411;11974;0,0343244
0;5;F;4;234;11974;0,0195423
0;5;F;5;225;11974;0,0187907
0;5;F;6;5580;11974;0,466010
0;5;F;7;342;11974;0,0285619
0;5;F;8;81;11974;0,00676466
0;5;F;9;91;11974;0,00759980
0;5;F;10;571;11974;0,0476867
0;5;F;11;670;11974;0,0559546
0;5;M;0;184;10524;0,0174838
0;5;M;1;0;10524;0,00000
0;5;M;2;3058;10524;0,290574
0;5;M;3;261;10524;0,0248005
0;5;M;4;128;10524;0,0121627
0;5;M;5;215;10524;0,0204295
0;5;M;6;4298;10524;0,408400
0;5;M;7;210;10524;0,0199544
0;5;M;8;82;10524;0,00779171
0;5;M;9;129;10524;0,0122577
0;5;M;10;412;10524;0,0391486
0;5;M;11;456;10524;0,0433295
0;6;T;0;399;22881;0,0174380
0;6;T;1;0;22881;0,00000
0;6;T;2;5827;22881;0,254665
0;6;T;3;704;22881;0,0307679
0;6;T;4;419;22881;0,0183121
0;6;T;5;373;22881;0,0163017
0;6;T;6;10307;22881;0,450461
0;6;T;7;499;22881;0,0218085
0;6;T;8;149;22881;0,00651195
0;6;T;9;237;22881;0,0103579
0;6;T;10;997;22881;0,0435733
0;6;T;11;1073;22881;0,0468948
0;6;F;0;218;12077;0,0180508
0;6;F;1;0;12077;0,00000
0;6;F;2;2702;12077;0,223731
0;6;F;3;399;12077;0,0330380
0;6;F;4;295;12077;0,0244266
0;6;F;5;186;12077;0,0154012
0;6;F;6;5806;12077;0,480749
0;6;F;7;299;12077;0,0247578
0;6;F;8;65;12077;0,00538213
0;6;F;9;93;12077;0,00770059
0;6;F;10;569;12077;0,0471143
0;6;F;11;680;12077;0,0563054
0;6;M;0;181;10804;0,0167531
0;6;M;1;0;10804;0,00000
0;6;M;2;3125;10804;0,289245
0;6;M;3;305;10804;0,0282303
0;6;M;4;124;10804;0,0114772
0;6;M;5;187;10804;0,0173084
0;6;M;6;4501;10804;0,416605
0;6;M;7;200;10804;0,0185117
0;6;M;8;84;10804;0,00777490
0;6;M;9;144;10804;0,0133284
0;6;M;10;428;10804;0,0396150
0;6;M;11;393;10804;0,0363754
0;7;T;0;380;22413;0,0169544
0;7;T;1;0;22413;0,00000
0;7;T;2;5855;22413;0,261232
0;7;T;3;817;22413;0,0364521
0;7;T;4;372;22413;0,0165975
0;7;T;5;344;22413;0,0153482
0;7;T;6;9992;22413;0,445813
0;7;T;7;483;22413;0,0215500
0;7;T;8;125;22413;0,00557712
0;7;T;9;203;22413;0,00905724
0;7;T;10;919;22413;0,0410030
0;7;T;11;1038;22413;0,0463124
0;7;F;0;217;11850;0,0183122
0;7;F;1;0;11850;0,00000
0;7;F;2;2804;11850;0,236624
0;7;F;3;404;11850;0,0340928
0;7;F;4;256;11850;0,0216034
0;7;F;5;172;11850;0,0145148
0;7;F;6;5664;11850;0,477975
0;7;F;7;279;11850;0,0235443
0;7;F;8;59;11850;0,00497890
0;7;F;9;85;11850;0,00717300
0;7;F;10;530;11850;0,0447257
0;7;F;11;631;11850;0,0532489
0;7;M;0;163;10563;0,0154312
0;7;M;1;0;10563;0,00000
0;7;M;2;3051;10563;0,288838
0;7;M;3;413;10563;0,0390987
0;7;M;4;116;10563;0,0109817
0;7;M;5;172;10563;0,0162833
0;7;M;6;4328;10563;0,409732
0;7;M;7;204;10563;0,0193127
0;7;M;8;66;10563;0,00624822
0;7;M;9;118;10563;0,0111711
0;7;M;10;389;10563;0,0368267
0;7;M;11;407;10563;0,0385307
0;8;T;0;351;21172;0,0165785
0;8;T;1;291;21172;0,0137446
0;8;T;2;5829;21172;0,275316
0;8;T;3;577;21172;0,0272530
0;8;T;4;278;21172;0,0131305
0;8;T;5;372;21172;0,0175704
0;8;T;6;9001;21172;0,425137
0;8;T;7;548;21172;0,0258832
0;8;T;8;163;21172;0,00769885
0;8;T;9;158;21172;0,00746269
0;8;T;10;859;21172;0,0405725
0;8;T;11;858;21172;0,0405252
0;8;F;0;165;10967;0,0150451
0;8;F;1;13;10967;0,00118537
0;8;F;2;2743;10967;0,250114
0;8;F;3;348;10967;0,0317316
0;8;F;4;190;10967;0,0173247
0;8;F;5;192;10967;0,0175071
0;8;F;6;5037;10967;0,459287
0;8;F;7;324;10967;0,0295432
0;8;F;8;83;10967;0,00756816
0;8;F;9;57;10967;0,00519741
0;8;F;10;509;10967;0,0464120
0;8;F;11;538;10967;0,0490563
0;8;M;0;186;10205;0,0182264
0;8;M;1;278;10205;0,0272415
0;8;M;2;3086;10205;0,302401
0;8;M;3;229;10205;0,0224400
0;8;M;4;88;10205;0,00862322
0;8;M;5;180;10205;0,0176384
0;8;M;6;3964;10205;0,388437
0;8;M;7;224;10205;0,0219500
0;8;M;8;80;10205;0,00783929
0;8;M;9;101;10205;0,00989711
0;8;M;10;350;10205;0,0342969
0;8;M;11;320;10205;0,0313572
0;9;T;0;300;20982;0,0142980
0;9;T;1;377;20982;0,0179678
0;9;T;2;5801;20982;0,276475
0;9;T;3;520;20982;0,0247831
0;9;T;4;349;20982;0,0166333
0;9;T;5;394;20982;0,0187780
0;9;T;6;8879;20982;0,423172
0;9;T;7;459;20982;0,0218759
0;9;T;8;135;20982;0,00643409
0;9;T;9;205;20982;0,00977028
0;9;T;10;881;20982;0,0419884
0;9;T;11;819;20982;0,0390335
0;9;F;0;159;11001;0,0144532
0;9;F;1;30;11001;0,00272702
0;9;F;2;2753;11001;0,250250
0;9;F;3;329;11001;0,0299064
0;9;F;4;237;11001;0,0215435
0;9;F;5;207;11001;0,0188165
0;9;F;6;5096;11001;0,463231
0;9;F;7;267;11001;0,0242705
0;9;F;8;54;11001;0,00490864
0;9;F;9;82;11001;0,00745387
0;9;F;10;524;11001;0,0476320
0;9;F;11;505;11001;0,0459049
0;9;M;0;141;9981;0,0141268
0;9;M;1;347;9981;0,0347661
0;9;M;2;3048;9981;0,305380
0;9;M;3;191;9981;0,0191364
0;9;M;4;112;9981;0,0112213
0;9;M;5;187;9981;0,0187356
0;9;M;6;3783;9981;0,379020
0;9;M;7;192;9981;0,0192365
0;9;M;8;81;9981;0,00811542
0;9;M;9;123;9981;0,0123234
0;9;M;10;357;9981;0,0357680
0;9;M;11;314;9981;0,0314598
0;10;T;0;305;20706;0,0147300
0;10;T;1;576;20706;0,0278180
0;10;T;2;5531;20706;0,267121
0;10;T;3;533;20706;0,0257413
0;10;T;4;381;20706;0,0184005
0;10;T;5;420;20706;0,0202840
0;10;T;6;8582;20706;0,414469
0;10;T;7;509;20706;0,0245822
0;10;T;8;140;20706;0,00676133
0;10;T;9;183;20706;0,00883802
0;10;T;10;859;20706;0,0414856
0;10;T;11;863;20706;0,0416787
0;10;F;0;165;10823;0,0152453
0;10;F;1;46;10823;0,00425021
0;10;F;2;2647;10823;0,244572
0;10;F;3;316;10823;0,0291971
0;10;F;4;259;10823;0,0239305
0;10;F;5;216;10823;0,0199575
0;10;F;6;4969;10823;0,459115
0;10;F;7;314;10823;0,0290123
0;10;F;8;61;10823;0,00563615
0;10;F;9;66;10823;0,00609812
0;10;F;10;512;10823;0,0473067
0;10;F;11;503;10823;0,0464751
0;10;M;0;140;9883;0,0141657
0;10;M;1;530;9883;0,0536274
0;10;M;2;2884;9883;0,291814
0;10;M;3;217;9883;0,0219569
0;10;M;4;122;9883;0,0123444
0;10;M;5;204;9883;0,0206415
0;10;M;6;3613;9883;0,365577
0;10;M;7;195;9883;0,0197309
0;10;M;8;79;9883;0,00799352
0;10;M;9;117;9883;0,0118385
0;10;M;10;347;9883;0,0351108
0;10;M;11;360;9883;0,0364262
0;11;T;0;285;19718;0,0144538
0;11;T;1;724;19718;0,0367177
0;11;T;2;5343;19718;0,270971
0;11;T;3;509;19718;0,0258140
0;11;T;4;382;19718;0,0193732
0;11;T;5;369;19718;0,0187139
0;11;T;6;7964;19718;0,403895
0;11;T;7;449;19718;0,0227711
0;11;T;8;135;19718;0,00684654
0;11;T;9;181;19718;0,00917943
0;11;T;10;842;19718;0,0427021
0;11;T;11;785;19718;0,0398113
0;11;F;0;148;10235;0,0144602
0;11;F;1;58;10235;0,00566683
0;11;F;2;2583;10235;0,252369
0;11;F;3;335;10235;0,0327308
0;11;F;4;246;10235;0,0240352
0;11;F;5;210;10235;0,0205178
0;11;F;6;4563;10235;0,445823
0;11;F;7;275;10235;0,0268686
0;11;F;8;62;10235;0,00605765
0;11;F;9;57;10235;0,00556913
0;11;F;10;489;10235;0,0477772
0;11;F;11;498;10235;0,0486566
0;11;M;0;137;9483;0,0144469
0;11;M;1;666;9483;0,0702309
0;11;M;2;2760;9483;0,291047
0;11;M;3;174;9483;0,0183486
0;11;M;4;136;9483;0,0143415
0;11;M;5;159;9483;0,0167668
0;11;M;6;3401;9483;0,358642
0;11;M;7;174;9483;0,0183486
0;11;M;8;73;9483;0,00769799
0;11;M;9;124;9483;0,0130760
0;11;M;10;353;9483;0,0372245
0;11;M;11;287;9483;0,0302647
0;12;T;0;299;20095;0,0148793
0;12;T;1;838;20095;0,0417019
0;12;T;2;5474;20095;0,272406
0;12;T;3;509;20095;0,0253297
0;12;T;4;362;20095;0,0180144
0;12;T;5;360;20095;0,0179149
0;12;T;6;8004;20095;0,398308
0;12;T;7;443;20095;0,0220453
0;12;T;8;161;20095;0,00801194
0;12;T;9;172;20095;0,00855934
0;12;T;10;878;20095;0,0436925
0;12;T;11;838;20095;0,0417019
0;12;F;0;151;10172;0,0148447
0;12;F;1;68;10172;0,00668502
0;12;F;2;2577;10172;0,253343
0;12;F;3;309;10172;0,0303775
0;12;F;4;215;10172;0,0211365
0;12;F;5;192;10172;0,0188753
0;12;F;6;4548;10172;0,447110
0;12;F;7;277;10172;0,0272316
0;12;F;8;74;10172;0,00727487
0;12;F;9;60;10172;0,00589855
0;12;F;10;503;10172;0,0494495
0;12;F;11;485;10172;0,0476799
0;12;M;0;148;9923;0,0149148
0;12;M;1;770;9923;0,0775975
0;12;M;2;2897;9923;0,291948
0;12;M;3;200;9923;0,0201552
0;12;M;4;147;9923;0,0148141
0;12;M;5;168;9923;0,0169304
0;12;M;6;3456;9923;0,348282
0;12;M;7;166;9923;0,0167288
0;12;M;8;87;9923;0,00876751
0;12;M;9;112;9923;0,0112869
0;12;M;10;375;9923;0,0377910
0;12;M;11;353;9923;0,0355739
0;13;T;0;301;19570;0,0153807
0;13;T;1;905;19570;0,0462443
0;13;T;2;5415;19570;0,276699
0;13;T;3;490;19570;0,0250383
0;13;T;4;340;19570;0,0173735
0;13;T;5;389;19570;0,0198774
0;13;T;6;7742;19570;0,395606
0;13;T;7;465;19570;0,0237609
0;13;T;8;112;19570;0,00572305
0;13;T;9;169;19570;0,00863567
0;13;T;10;874;19570;0,0446602
0;13;T;11;722;19570;0,0368932
0;13;F;0;158;9880;0,0159919
0;13;F;1;81;9880;0,00819838
0;13;F;2;2578;9880;0,260931
0;13;F;3;307;9880;0,0310729
0;13;F;4;204;9880;0,0206478
0;13;F;5;208;9880;0,0210526
0;13;F;6;4368;9880;0,442105
0;13;F;7;271;9880;0,0274291
0;13;F;8;52;9880;0,00526316
0;13;F;9;57;9880;0,00576923
0;13;F;10;524;9880;0,0530364
0;13;F;11;418;9880;0,0423077
0;13;M;0;143;9690;0,0147575
0;13;M;1;824;9690;0,0850361
0;13;M;2;2837;9690;0,292776
0;13;M;3;183;9690;0,0188854
0;13;M;4;136;9690;0,0140351
0;13;M;5;181;9690;0,0186791
0;13;M;6;3374;9690;0,348194
0;13;M;7;194;9690;0,0200206
0;13;M;8;60;9690;0,00619195
0;13;M;9;112;9690;0,0115583
0;13;M;10;350;9690;0,0361197
0;13;M;11;304;9690;0,0313725
0;14;T;0;328;19568;0,0167621
0;14;T;1;935;19568;0,0477821
0;14;T;2;5362;19568;0,274019
0;14;T;3;543;19568;0,0277494
0;14;T;4;347;19568;0,0177330
0;14;T;5;410;19568;0,0209526
0;14;T;6;7630;19568;0,389922
0;14;T;7;474;19568;0,0242232
0;14;T;8;122;19568;0,00623467
0;14;T;9;158;19568;0,00807441
0;14;T;10;766;19568;0,0391455
0;14;T;11;799;19568;0,0408320
0;14;F;0;186;10130;0,0183613
0;14;F;1;88;10130;0,00868707
0;14;F;2;2616;10130;0,258243
0;14;F;3;360;10130;0,0355380
0;14;F;4;232;10130;0,0229023
0;14;F;5;218;10130;0,0215202
0;14;F;6;4398;10130;0,434156
0;14;F;7;284;10130;0,0280355
0;14;F;8;63;10130;0,00621915
0;14;F;9;67;10130;0,00661402
0;14;F;10;422;10130;0,0416584
0;14;F;11;506;10130;0,0499506
0;14;M;0;142;9438;0,0150456
0;14;M;1;847;9438;0,0897436
0;14;M;2;2746;9438;0,290951
0;14;M;3;183;9438;0,0193897
0;14;M;4;115;9438;0,0121848
0;14;M;5;192;9438;0,0203433
0;14;M;6;3232;9438;0,342445
0;14;M;7;190;9438;0,0201314
0;14;M;8;59;9438;0,00625132
0;14;M;9;91;9438;0,00964187
0;14;M;10;344;9438;0,0364484
0;14;M;11;293;9438;0,0310447
0;15;T;0;297;18861;0,0157468
0;15;T;1;932;18861;0,0494141
0;15;T;2;5196;18861;0,275489
0;15;T;3;523;18861;0,0277292
0;15;T;4;325;18861;0,0172313
0;15;T;5;400;18861;0,0212078
0;15;T;6;7292;18861;0,386618
0;15;T;7;453;18861;0,0240178
0;15;T;8;129;18861;0,00683951
0;15;T;9;129;18861;0,00683951
0;15;T;10;711;18861;0,0376968
0;15;T;11;753;18861;0,0399237
0;15;F;0;148;9500;0,0155789
0;15;F;1;99;9500;0,0104211
0;15;F;2;2441;9500;0,256947
0;15;F;3;333;9500;0,0350526
0;15;F;4;203;9500;0,0213684
0;15;F;5;202;9500;0,0212632
0;15;F;6;4127;9500;0,434421
0;15;F;7;276;9500;0,0290526
0;15;F;8;57;9500;0,00600000
0;15;F;9;49;9500;0,00515789
0;15;F;10;415;9500;0,0436842
0;15;F;11;492;9500;0,0517895
0;15;M;0;149;9361;0,0159171
0;15;M;1;833;9361;0,0889862
0;15;M;2;2755;9361;0,294306
0;15;M;3;190;9361;0,0202970
0;15;M;4;122;9361;0,0130328
0;15;M;5;198;9361;0,0211516
0;15;M;6;3165;9361;0,338105
0;15;M;7;177;9361;0,0189082
0;15;M;8;72;9361;0,00769149
0;15;M;9;80;9361;0,00854610
0;15;M;10;296;9361;0,0316206
0;15;M;11;261;9361;0,0278816
0;16;T;0;295;18487;0,0159572
0;16;T;1;857;18487;0,0463569
0;16;T;2;5108;18487;0,276302
0;16;T;3;519;18487;0,0280738
0;16;T;4;313;18487;0,0169308
0;16;T;5;398;18487;0,0215286
0;16;T;6;7224;18487;0,390761
0;16;T;7;459;18487;0,0248283
0;16;T;8;108;18487;0,00584194
0;16;T;9;152;18487;0,00822199
0;16;T;10;725;18487;0,0392167
0;16;T;11;741;18487;0,0400822
0;16;F;0;155;9575;0,0161880
0;16;F;1;82;9575;0,00856397
0;16;F;2;2489;9575;0,259948
0;16;F;3;330;9575;0,0344648
0;16;F;4;206;9575;0,0215144
0;16;F;5;231;9575;0,0241253
0;16;F;6;4162;9575;0,434674
0;16;F;7;275;9575;0,0287206
0;16;F;8;53;9575;0,00553525
0;16;F;9;53;9575;0,00553525
0;16;F;10;408;9575;0,0426110
0;16;F;11;485;9575;0,0506527
0;16;M;0;140;8912;0,0157092
0;16;M;1;775;8912;0,0869614
0;16;M;2;2619;8912;0,293873
0;16;M;3;189;8912;0,0212074
0;16;M;4;107;8912;0,0120063
0;16;M;5;167;8912;0,0187388
0;16;M;6;3062;8912;0,343582
0;16;M;7;184;8912;0,0206463
0;16;M;8;55;8912;0,00617145
0;16;M;9;99;8912;0,0111086
0;16;M;10;317;8912;0,0355700
0;16;M;11;256;8912;0,0287253
0;17;T;0;268;18325;0,0146248
0;17;T;1;542;18325;0,0295771
0;17;T;2;5170;18325;0,282128
0;17;T;3;484;18325;0,0264120
0;17;T;4;338;18325;0,0184447
0;17;T;5;360;18325;0,0196453
0;17;T;6;7412;18325;0,404475
0;17;T;7;432;18325;0,0235744
0;17;T;8;123;18325;0,00671214
0;17;T;9;133;18325;0,00725784
0;17;T;10;689;18325;0,0375989
0;17;T;11;722;18325;0,0393997
0;17;F;0;141;9510;0,0148265
0;17;F;1;67;9510;0,00704522
0;17;F;2;2467;9510;0,259411
0;17;F;3;305;9510;0,0320715
0;17;F;4;232;9510;0,0243954
0;17;F;5;203;9510;0,0213460
0;17;F;6;4197;9510;0,441325
0;17;F;7;267;9510;0,0280757
0;17;F;8;56;9510;0,00588854
0;17;F;9;53;9510;0,00557308
0;17;F;10;389;9510;0,0409043
0;17;F;11;451;9510;0,0474238
0;17;M;0;127;8815;0,0144073
0;17;M;1;475;8815;0,0538854
0;17;M;2;2703;8815;0,306636
0;17;M;3;179;8815;0,0203063
0;17;M;4;106;8815;0,0120250
0;17;M;5;157;8815;0,0178106
0;17;M;6;3215;8815;0,364719
0;17;M;7;165;8815;0,0187181
0;17;M;8;67;8815;0,00760068
0;17;M;9;80;8815;0,00907544
0;17;M;10;300;8815;0,0340329
0;17;M;11;271;8815;0,0307431
0;18;T;0;267;17031;0,0156773
0;18;T;1;186;17031;0,0109213
0;18;T;2;4895;17031;0,287417
0;18;T;3;489;17031;0,0287123
0;18;T;4;297;17031;0,0174388
0;18;T;5;407;17031;0,0238976
0;18;T;6;6984;17031;0,410076
0;18;T;7;434;17031;0,0254829
0;18;T;8;125;17031;0,00733956
0;18;T;9;105;17031;0,00616523
0;18;T;10;664;17031;0,0389877
0;18;T;11;604;17031;0,0354647
0;18;F;0;146;9140;0,0159737
0;18;F;1;26;9140;0,00284464
0;18;F;2;2391;9140;0,261597
0;18;F;3;312;9140;0,0341357
0;18;F;4;179;9140;0,0195842
0;18;F;5;222;9140;0,0242888
0;18;F;6;4070;9140;0,445295
0;18;F;7;266;9140;0,0291028
0;18;F;8;55;9140;0,00601751
0;18;F;9;41;9140;0,00448578
0;18;F;10;385;9140;0,0421225
0;18;F;11;402;9140;0,0439825
0;18;M;0;121;7891;0,0153339
0;18;M;1;160;7891;0,0202763
0;18;M;2;2504;7891;0,317324
0;18;M;3;177;7891;0,0224306
0;18;M;4;118;7891;0,0149537
0;18;M;5;185;7891;0,0234444
0;18;M;6;2914;7891;0,369281
0;18;M;7;168;7891;0,0212901
0;18;M;8;70;7891;0,00887087
0;18;M;9;64;7891;0,00811051
0;18;M;10;279;7891;0,0353567
0;18;M;11;202;7891;0,0255988
0;19;T;0;234;16843;0,0138930
0;19;T;1;153;16843;0,00908389
0;19;T;2;4853;16843;0,288132
0;19;T;3;506;16843;0,0300422
0;19;T;4;319;16843;0,0189396
0;19;T;5;458;16843;0,0271923
0;19;T;6;6659;16843;0,395357
0;19;T;7;419;16843;0,0248768
0;19;T;8;130;16843;0,00771834
0;19;T;9;94;16843;0,00558095
0;19;T;10;734;16843;0,0435789
0;19;T;11;636;16843;0,0377605
0;19;F;0;117;8985;0,0130217
0;19;F;1;25;8985;0,00278242
0;19;F;2;2402;8985;0,267334
0;19;F;3;324;8985;0,0360601
0;19;F;4;223;8985;0,0248191
0;19;F;5;262;8985;0,0291597
0;19;F;6;3732;8985;0,415359
0;19;F;7;249;8985;0,0277129
0;19;F;8;76;8985;0,00845854
0;19;F;9;43;8985;0,00478575
0;19;F;10;411;8985;0,0457429
0;19;F;11;407;8985;0,0452977
0;19;M;0;117;7858;0,0148893
0;19;M;1;128;7858;0,0162891
0;19;M;2;2451;7858;0,311911
0;19;M;3;182;7858;0,0231611
0;19;M;4;96;7858;0,0122168
0;19;M;5;196;7858;0,0249427
0;19;M;6;2927;7858;0,372487
0;19;M;7;170;7858;0,0216340
0;19;M;8;54;7858;0,00687198
0;19;M;9;51;7858;0,00649020
0;19;M;10;323;7858;0,0411046
0;19;M;11;229;7858;0,0291423
0;20;T;0;235;16643;0,0141201
0;20;T;1;117;16643;0,00702998
0;20;T;2;4808;16643;0,288890
0;20;T;3;501;16643;0,0301027
0;20;T;4;362;16643;0,0217509
0;20;T;5;532;16643;0,0319654
0;20;T;6;6496;16643;0,390314
0;20;T;7;405;16643;0,0243346
0;20;T;8;141;16643;0,00847203
0;20;T;9;134;16643;0,00805143
0;20;T;10;731;16643;0,0439224
0;20;T;11;618;16643;0,0371327
0;20;F;0;122;8780;0,0138952
0;20;F;1;19;8780;0,00216401
0;20;F;2;2320;8780;0,264237
